issue_id,result_date,results,sale_amount_R9,prize_count_R9,prize_R9,sale_amount_14,prize_count_14_1,prize_14_1,prize_count_14_2,prize_14_2
21156,2021/12/19,3 1 0 1 0 3 0 0 0 3 0 3 3 3,25106050,135,119021,37891664,1,5000000,30,242506
21157,2021/12/20,3 3 1 1 1 3 0 3 3 3 1 0 0 0,24337900,645,24149,40413392,3,5000000,118,65757
21158,2021/12/23,* 1 3 3 1 3 3 3 0 3 1 1 3 3,25705488,84131,195,61233360,2524,16843,47010,250
21159,2021/12/23,0 0 1 1 3 0 0 3 3 1 0 3 1 1,24812354,40,396997,47600352,0,0,2,4569633
22001,2022/1/12,* 0 1 0 * 1 3 * 1 3 0 3 0 0,18964748,7852,1545,67324942,76,677454,2318,5576
22002,2022/1/12,3 1 1 1 1 1 3 0 3 3 1 3 * 3,21426890,15939,860,34523662,49,315644,1271,5215
22003,2022/1/12,0 3 3 3 3 0 0 0 3 3 3 1 1 0,17682870,12221,926,26709052,87,137536,2085,2459
22004,2022/1/16,1 3 1 0 3 3 0 * 3 * 3 0 3 1,20143112,35524,362,22957686,238,43214,4888,901
22005,2022/1/16,3 3 1 0 3 3 0 1 0 0 3 1 3 0,20855862,8319,1604,29433762,74,178193,2192,2578
22006,2022/1/23,3 0 * 1 1 0 1 3 1 3 3 0 1 0,19954106,6496,1965,38670492,48,360924,1162,6389
22007,2022/1/23,* 1 0 1 3 3 3 0 0 1 3 1 3 1,19320066,826,14969,32829288,4,3676880,144,43772
22008,2022/1/23,0 0 3 1 3 0 3 3 0 3 1 3 1 3,23750258,9057,1678,43061978,84,229663,2049,4035
22009,2022/1/24,0 1 3 3 0 3 1 0 1 1 0 1 0 3,24033302,8961,1716,44626156,51,392010,2190,3912
22010,2022/2/11,3 1 0 1 3 0 3 3 0 1 1 3 3 3,17002472,3093,3518,22724220,25,407218,749,5825
22011,2022/2/13,1 3 0 0 3 0 3 1 3 3 1 0 1 3,22845972,832,17573,33389892,8,1869833,291,22030
22012,2022/2/14,0 3 0 1 0 3 1 3 1 1 3 0 3 1,19904764,3053,4172,27884882,9,1388047,322,16627
22013,2022/2/18,3 0 1 0 0 1 3 0 3 3 1 3 3 0,18328000,313,37475,30490616,3,4553265,127,46096
22014,2022/2/20,* 3 3 1 3 1 * * * * * * * *,15339124,460183,21,16322998,18910,386,216487,14
22015,2022/2/20,3 0 0 0 3 3 0 0 1 0 1 0 1 3,20888400,1926,6941,30608160,11,1246586,322,18250
22016,2022/2/21,0 3 3 3 0 1 0 1 0 3 3 1 1 0,22114760,1902,7441,32141092,5,2879841,344,17939
22017,2022/2/25,3 1 1 1 3 0 0 1 3 0 3 0 3 3,18465404,1533,7708,24155794,10,1082179,281,16505
22018,2022/2/26,3 3 3 1 1 1 3 0 0 0 3 3 3 3,18253156,3098,3770,19713570,18,490648,603,6276
22019,2022/2/27,0 1 1 0 3 1 1 3 0 0 3 1 0 3,23879342,18079,845,36131380,92,175944,2978,2329
22020,2022/2/28,3 0 1 3 0 0 3 3 3 3 0 1 1 0,20509440,13202,994,26670358,92,129873,2404,2130
22021,2022/3/3,0 0 3 1 0 3 3 3 0 1 1 0 0 3,17864226,64168,178,25782036,781,14789,14057,352
22022,2022/3/6,3 0 3 0 3 1 0 1 3 3 0 3 3 3,24084076,9138,1686,34407716,74,208306,2031,3252
22023,2022/3/11,0 3 * 0 1 1 0 3 0 0 3 0 1 0,21729854,60930,228,32781734,546,26897,11676,539
22024,2022/3/11,3 0 1 3 0 0 3 3 1 3 3 0 3 0,17727416,130,87273,25510448,0,0,9,544222
22025,2022/3/13,3 3 3 1 1 3 3 1 0 3 1 0 3 1,21437136,4175,3286,42766934,23,1329924,704,11663
22026,2022/3/14,3 0 3 3 3 0 3 0 0 1 1 3 3 3,22402084,11558,1240,45542548,103,198087,3104,2817
22027,2022/3/18,0 0 0 0 1 0 3 0 0 1 3 0 0 3,18823898,196,61465,23494574,0,0,39,115665
22028,2022/3/20,0 * 3 3 1 1 3 3 0 3 0 1 3 1,16676024,208,51310,30834246,0,0,40,148004
22029,2022/3/20,0 0 3 3 3 3 1 0 0 0 3 0 3 0,18731154,22047,543,45523798,413,108314,9425,927
22030,2022/3/21,3 3 0 0 1 0 1 1 3 3 0 3 1 0,21981404,5356,2626,36254834,32,507567,966,7205
22031,2022/3/25,3 3 0 1 1 3 0 3 1 3 3 3 3 3,19332184,266,46513,26900702,4,3012878,148,34898
22032,2022/3/27,3 0 0 0 3 1 1 1 3 3 3 3 3 3,13817472,19082,463,21584738,105,92094,2781,1490
22033,2022/3/30,3 3 1 0 3 1 1 3 3 3 3 3 0 3,15103146,39321,245,32484984,350,41580,11679,534
22034,2022/4/3,1 0 0 1 3 1 1 1 0 0 0 3 0 3,22983470,68,216315,39155878,0,0,5,1503585
22035,2022/4/4,3 3 3 0 3 0 0 3 1 1 3 0 3 0,21833090,8513,1641,41184534,82,438932,2013,3928
22036,2022/4/7,1 0 3 0 3 3 3 0 1 3 3 0 3 3,19757352,912,13864,23865680,4,2672956,135,33942
22037,2022/4/9,3 0 3 3 3 0 3 3 3 3 0 3 1 3,18693052,5417,2208,19211156,59,145874,1733,2128
22038,2022/4/10,0 0 0 0 3 0 3 0 1 3 0 3 1 3,23750838,11798,1288,37110646,169,98376,5566,1280
22039,2022/4/11,3 3 3 1 0 3 3 0 0 3 1 3 0 0,22288786,2487,5735,29671704,7,1898989,303,18801
22040,2022/4/15,3 3 1 0 1 1 0 0 3 0 3 3 1 1,19553266,109,114808,22097064,0,0,5,848527
22041,2022/4/16,1 0 3 3 1 0 0 1 3 1 0 3 1 0,18069536,229,50500,32885480,0,0,20,315700
22042,2022/4/17,3 3 0 3 0 1 3 0 3 1 1 3 0 0,22662454,960,15108,64521808,10,5000000,282,43929
22043,2022/4/18,3 1 3 0 1 3 0 3 0 0 1 1 3 3,25100714,5904,2720,42814384,42,540923,1166,7050
22044,2022/4/19,0 0 0 3 3 1 0 0 0 1 1 0 3 3,21311516,42,324746,19940064,0,0,3,1276164
22045,2022/4/21,0 1 3 3 1 0 0 3 1 3 0 3 3 3,25949882,683,24316,43063964,4,5000000,119,69481
22046,2022/4/24,1 0 * 3 0 1 1 1 0 3 0 0 0 0,27746676,1633,10874,23598394,6,3132980,191,23721
22047,2022/4/24,1 0 1 3 1 0 1 3 3 1 1 3 0 1,23912002,1268,12069,40074488,5,3590674,179,42984
22048,2022/4/25,1 3 3 3 0 3 1 3 3 0 0 3 3 0,25245308,940,17188,29790600,5,2669237,213,26853
22049,2022/4/29,3 0 3 3 3 0 1 0 1 0 3 0 3 1,24020166,196,78433,26610278,0,0,11,464470
22050,2022/4/30,0 1 3 0 0 1 3 3 3 0 3 3 0 1,21642990,103,134480,29035878,0,0,6,929148
22051,2022/5/1,3 0 0 0 0 1 0 3 1 0 0 3 1 3,27089504,1768,9806,60041164,14,3701994,404,28534
22052,2022/5/2,3 3 0 3 0 0 1 1 3 0 1 3 0 0,24973952,12279,1301,29845316,39,342838,1074,5335
22053,2022/5/6,1 3 3 1 3 3 3 3 0 0 0 3 3 3,21036052,695,19371,14334166,2,3210853,58,47451
22054,2022/5/7,3 3 3 3 3 1 0 1 1 1 0 1 3 0,22128500,161,87964,15863588,0,0,0,0
22055,2022/5/8,3 0 1 3 3 1 0 1 1 3 3 0 0 0,22965622,413,35588,43333330,4,5000000,75,110933
22056,2022/5/9,0 3 3 1 1 3 0 1 1 3 3 3 0 0,26701950,36504,468,45167556,718,41505,14718,589
22057,2022/5/12,0 3 1 0 1 1 3 1 0 3 3 3 0 3,25079866,12376,1296,35776512,107,149793,3353,2048
22058,2022/5/15,1 3 3 3 3 0 0 1 0 0 3 1 3 3,22891986,805,18199,29570372,6,2207921,170,33397
22059,2022/5/16,1 1 0 1 0 3 0 1 1 1 1 3 3 0,7644474,188,26023,9038774,2,2024685,48,36155
22060,2022/5/22,1 3 0 1 3 0 1 1 1 3 3 1 0 0,23228300,488,30463,27908072,2,5000000,81,66152
22061,2022/5/23,3 0 3 0 3 3 0 0 0 0 1 0 0 3,26231340,2588,6486,37869424,9,2163146,310,23454
22062,2022/5/30,3 1 * 0 1 3 1 0 3 0 0 3 0 3,19490810,802,15553,21931832,4,2456365,105,40103
22063,2022/5/30,0 0 3 0 3 1 0 3 3 1 0 3 1 0,18390784,2982,3947,19610178,16,549084,517,7282
22064,2022/6/3,0 0 3 3 3 1 0 3 1 1 0 0 0 0,15211300,5210,1868,16939142,22,344942,499,6517
22065,2022/6/5,3 0 0 0 3 3 1 1 3 3 3 1 1 1,16776340,56,191729,21253870,0,0,1,4080743
22066,2022/6/7,1 1 3 3 0 0 0 0 0 1 1 1 0 1,19167176,85,144317,31986912,1,5000000,4,1535371
22067,2022/6/10,3 1 3 3 0 3 3 3 3 0 1 0 3 0,21427440,23413,585,42308072,363,104148,9276,875
22068,2022/6/12,0 0 1 1 0 0 3 1 1 1 1 1 3 0,18159352,203,57251,23234170,0,0,7,637280
22069,2022/6/14,3 1 3 3 1 3 3 3 3 0 1 1 3 0,21461902,508,27038,36464394,9,2971661,181,38680
22070,2022/6/16,0 3 3 0 0 3 1 3 0 1 0 0 1 3,20473970,1472,8901,24129092,9,1201092,348,13312
22071,2022/6/20,3 0 1 0 0 1 1 1 3 0 3 3 0 3,17256622,586,18846,16225792,4,1817288,151,20631
22072,2022/6/23,0 3 3 3 3 0 3 3 0 0 3 0 1 3,19289292,319,38699,17634412,0,0,21,161228
22073,2022/7/4,1 0 1 1 1 0 3 3 3 * 1 3 3 0,16969508,2041,5321,24724242,7,2710953,193,24596
22074,2022/7/4,0 1 3 3 1 0 3 3 0 3 1 1 3 0,15861684,54,187990,17222852,0,0,3,1102262
22075,2022/7/18,3 0 1 0 * 3 3 3 1 3 0 0 1 3,19860018,1380,9210,22241746,6,2946689,204,20933
22076,2022/7/18,1 0 1 0 3 1 3 1 1 3 1 * 3 3,17362752,2245,4949,17181540,6,1282888,182,18125
22077,2022/7/18,0 3 3 0 0 * 3 3 3 3 0 1 1 3,15325140,5390,1819,14749554,50,132156,1392,2034
22078,2022/7/18,3 3 3 1 0 0 0 3 0 3 3 1 3 3,14321528,7847,1168,12349922,25,221310,802,2956
22079,2022/7/22,3 0 1 3 3 1 0 1 0 1 3 1 3 0,16014296,47,218067,17868306,0,0,1,3430714
22080,2022/7/25,3 1 3 3 1 0 0 0 3 3 0 3 3 0,15288588,843,11606,21110446,11,1587498,327,12395
22081,2022/7/29,1 3 3 0 0 3 3 3 0 0 0 3 3 1,19047810,2357,5172,18947552,6,1414750,305,11927
22082,2022/7/31,1 1 3 1 3 3 3 3 1 3 0 3 0 3,18606806,2715,4386,13795310,4,1545074,133,19915
22083,2022/8/5,0 0 1 3 3 1 3 3 3 3 0 0 3 1,18611074,12787,931,18022474,63,128159,1433,2414
22084,2022/8/6,0 3 0 3 1 3 3 1 1 3 3 3 0 0,20923732,13311,1006,17656804,41,192932,1275,2658
22085,2022/8/7,3 3 3 3 0 0 0 1 3 3 3 0 0 3,22489364,58120,247,25411684,530,21480,10748,453
22086,2022/8/8,0 1 0 1 3 3 3 3 1 0 3 3 3 1,22774692,277,52620,25237874,0,0,49,98891
22087,2022/8/12,3 0 3 0 3 0 1 3 3 3 1 1 1 3,20765906,15296,868,35577696,70,389219,1768,3863
22088,2022/8/13,3 0 0 0 3 1 3 0 3 0 3 0 3 0,20707430,2071,6399,15182596,4,1700450,182,16016
22089,2022/8/14,1 1 3 1 3 3 1 1 1 0 1 0 1 1,23998260,952,16133,26875454,5,2408040,88,58637
22090,2022/8/15,3 1 1 3 3 0 3 0 3 0 0 0 1 1,24478028,9238,1695,26929332,22,548379,613,8434
22091,2022/8/19,3 1 3 1 3 0 3 1 3 3 3 0 3 3,18154606,2588,4489,16166724,10,724269,582,5333
22092,2022/8/20,3 3 3 0 0 0 1 3 3 3 3 0 3 0,18078594,28985,399,15854892,379,18741,6633,458
22093,2022/8/21,0 3 1 3 0 0 1 0 0 3 1 3 0 0,25093596,683,23513,28614610,2,5000000,104,52826
22094,2022/8/22,0 3 1 1 0 1 3 1 1 3 0 0 0 0,26278968,1134,14831,34251522,4,4541006,134,49076
22095,2022/8/26,1 3 3 1 0 3 1 3 1 0 3 0 1 3,17380366,284,39167,17459074,0,0,9,372460
22096,2022/8/27,1 3 3 3 0 3 0 3 0 1 3 0 3 3,20061402,37872,339,24995938,456,41710,9011,532
22097,2022/8/28,3 3 3 1 3 0 0 0 1 1 0 1 0 3,25352610,6169,2630,30232830,11,1231300,782,7422
22098,2022/8/29,1 0 0 1 0 3 0 1 1 3 0 0 0 1,24182666,3446,4491,30172992,14,965535,376,15407
22099,2022/8/31,1 3 3 1 3 1 3 0 3 0 3 1 3 3,23606350,6074,2487,24596144,27,408113,748,6313
22100,2022/9/1,3 3 1 1 3 0 1 1 3 1 3 0 0 3,25251182,49148,328,29110088,244,53448,4729,1181
22101,2022/9/4,1 3 3 3 3 * 3 3 3 3 3 1 3 1,19302970,22839,540,14326980,74,86736,1548,1776
22102,2022/9/4,3 3 0 1 3 1 0 0 3 3 0 3 1 0,32324416,2092,9888,37107018,8,2077993,8,1000000
22103,2022/9/5,3 3 0 0 1 3 3 0 3 3 1 1 3 0,31816386,336,60602,31003250,6,2314909,6,1333333
22104,2022/9/8,3 3 3 0 0 0 1 0 3 3 0 3 3 3,29516696,13757,1373,40390904,131,138130,3409,2274
22105,2022/9/9,3 1 0 0 0 0 0 3 0 3 3 3 3 0,24664216,465,33946,22864456,0,0,49,89591
22106,2022/9/15,* 0 0 3 3 3 0 3 1 1 1 3 3 0,19895852,1476,8626,30095798,12,1977182,291,19857
22109,2022/9/15,1 3 3 0 0 0 3 3 0 3 0 1 3 0,24138932,3361,4596,24582050,12,917729,360,13110
22110,2022/9/16,3 0 3 3 3 0 3 3 3 3 3 3 0 1,23286300,10342,1441,21877504,55,178202,1735,2421
22111,2022/9/17,1 3 0 0 0 0 1 3 1 0 0 3 3 1,18264656,246,47517,14238340,0,0,14,195268
22112,2022/9/18,0 3 1 3 3 3 0 3 3 3 3 3 3 3,33548798,2381,9017,48182272,19,1471812,19,421052
22113,2022/9/19,3 1 0 3 0 0 1 3 0 1 0 0 1 0,31714050,425,47757,34842184,0,0,0,0
22114,2022/9/24,3 0 3 0 1 0 3 3 3 3 1 3 3 0,23363762,387,38637,60376018,2,5000000,133,87159
22115,2022/9/26,3 3 3 3 3 0 0 3 1 3 0 3 0 3,31619404,678,29847,70022126,5,5000000,5,3200000
22116,2022/9/28,0 3 0 0 1 3 0 3 1 0 1 1 3 3,23311202,2003,7448,59708692,31,2121843,777,14754
22117,2022/10/7,1 0 0 1 0 0 3 3 0 3 3 0 1 0,22663908,11682,1241,25104898,43,261558,1241,3884
22118,2022/10/8,3 0 1 0 0 1 0 3 0 0 3 3 3 3,19125412,128,95627,15158696,0,0,3,970156
22119,2022/10/9,3 3 3 3 0 1 3 1 3 1 3 1 1 0,33044038,8199,2579,50305848,31,946068,31,258064
22120,2022/10/10,3 3 3 0 3 1 0 1 0 3 3 3 3 3,33897524,114286,189,39999074,1883,9516,1883,4248
22121,2022/10/13,3 1 0 1 0 1 3 1 0 1 0 0 0 3,27034468,469,36891,46778156,2,5000000,84,106921
22122,2022/10/14,1 0 1 0 1 1 3 3 3 3 1 3 3 3,24580564,24709,636,48415970,128,255054,3221,2886
22123,2022/10/15,3 0 3 1 1 0 1 0 3 3 0 0 3 1,20016448,395,32431,15063482,0,0,32,90380
22124,2022/10/16,3 1 3 0 3 1 3 3 0 3 1 0 0 3,31777008,13703,1484,48846550,145,197459,145,55172
22125,2022/10/17,1 1 0 0 3 3 3 3 1 1 0 3 3 3,36147200,32025,722,43502830,163,119566,163,49079
22126,2022/10/20,3 3 1 0 3 3 3 0 1 3 3 1 3 0,28450290,9877,1843,28666976,20,642140,688,8000
22127,2022/10/23,3 3 1 1 0 3 1 3 0 3 0 3 0 3,37285502,12879,1852,54650406,62,394893,62,129032
22128,2022/10/24,0 1 0 3 0 3 3 0 0 0 3 3 1 3,33643214,1061,20293,39977032,13,1377670,13,615384
22129,2022/10/27,0 3 3 1 3 3 0 0 3 1 1 0 3 0,31264208,24821,806,39218516,160,109811,4422,1702
22130,2022/10/28,0 3 3 3 3 0 3 1 0 3 1 3 0 3,27146542,11709,1483,31244244,69,202861,1809,3316
22131,2022/10/29,3 3 1 3 3 0 1 3 0 3 3 1 3 3,22545654,1005,14357,16319716,2,3655616,49,63946
22132,2022/10/30,3 3 3 1 0 1 0 3 3 3 0 0 3 3,33653992,17095,1259,55264744,117,211612,117,68376
22133,2022/10/31,3 3 3 0 1 0 1 0 3 3 1 3 0 3,35190748,4861,4633,48224044,33,654677,33,242424
22134,2022/11/3,1 3 3 0 0 0 3 3 0 3 3 0 1 3,29818706,158347,120,40557026,2420,7508,39435,197
22135,2022/11/4,0 1 3 3 0 3 3 3 3 3 3 0 3 0,26792646,343847,49,31756902,8401,1693,99581,61
22136,2022/11/5,0 3 0 3 1 3 1 0 0 0 1 3 0 0,22502068,549,26231,18244018,0,0,22,159220
22137,2022/11/6,0 1 3 3 0 0 0 0 0 3 3 3 0 3,34419530,184673,119,59430304,2105,16531,2105,3800
22138,2022/11/7,0 0 3 0 3 3 0 0 3 1 0 1 1 3,33923508,469,46292,38271634,4,4286423,4,2000000
22139,2022/11/9,0 0 0 1 3 3 3 3 1 3 1 0 3 0,30182750,1039,18591,37259878,3,5000000,148,48337
22140,2022/11/10,0 3 3 1 3 3 1 3 3 3 0 3 0 3,27451276,2721,6456,29721800,20,750389,613,9309
22141,2022/11/13,0 3 3 3 3 3 0 0 3 0 0 3 0 3,32846398,129253,162,38764506,2142,8107,30215,246
22142,2022/11/14,0 0 1 3 0 1 3 3 3 1 3 1 1 0,28047982,3420,5248,29929186,6,2234712,268,21441
22143,2022/11/18,0 3 1 0 0 3 0 0 0 1 1 3 1 0,16548646,9791,1081,23226094,18,578071,550,8108
22144,2022/11/25,3 0 1 0 1 1 3 1 0 3 3 1 3 3,28616920,2865,6392,68119942,3,5000000,1193,10963
22145,2022/11/29,0 1 1 3 3 3 0 0 3 1 1 0 3 3,26523376,1065,15938,62839700,12,3639159,342,35278
22146,2022/12/3,0 0 0 3 3 0 0 0 1 3 0 0 3 0,30139698,1062,18163,55207028,12,2061062,312,33973
22147,2022/12/7,3 3 3 3 1 3 1 3 3 1 3 1 1 3,19317710,28750,430,21406620,107,89627,2320,1771
22148,2022/12/11,1 1 3 0 0 0 3 0 1 3 1 3 1 3,19657880,182,69126,22095416,1,5000000,44,96416
22149,2022/12/27,3 1 3 0 0 1 1 1 3 0 0 * * 3,16708774,1794,5960,22533046,10,1499355,337,12837
22150,2022/12/27,1 0 0 0 0 0 3 3 1 0 3 1 0 1,18755936,2244,5349,20322204,7,1300621,264,14779
22151,2022/12/30,3 3 0 1 1 3 0 0 3 0 0 3 3 1,18629934,186463,63,25682112,1256,9160,22851,215
22152,2023/1/1,0 3 0 1 1 3 0 0 3 1 1 0 1 3,22150700,307,46177,31937192,0,0,31,197804
23001,2023/1/3,0 1 3 0 3 3 0 3 0 3 0 1 0 3,22103712,174,81301,43422530,1,5000000,36,231586
23002,2023/1/5,0 0 1 3 0 1 0 1 0 1 3 3 0 3,23536830,5908,2549,55841142,38,1415210,1084,9890
23003,2023/1/7,3 0 0 3 3 3 1 0 3 3 3 3 0 1,21645292,3507,3950,23726042,16,664329,493,9240
23004,2023/1/8,3 0 0 3 0 0 3 1 3 3 1 3 3 1,21554936,204,67623,29987640,0,0,30,191920
23005,2023/1/9,3 1 1 0 3 0 1 1 0 1 0 0 3 0,23767746,531,28646,41771658,0,0,84,95478
23006,2023/1/13,3 1 3 3 1 1 1 1 0 0 0 1 3 1,27409146,5756,3047,79127540,43,1572030,1169,12996
23007,2023/1/14,3 3 1 0 3 3 3 3 3 3 1 1 3 3,20634534,3263,4047,20614002,12,769589,352,11244
23008,2023/1/15,3 3 3 0 3 3 0 1 3 0 3 3 3 3,23868100,9630,1586,30071794,138,97624,2363,2443
23009,2023/1/16,3 3 0 0 0 3 3 0 1 1 0 1 3 3,25858740,1218,13587,38956730,3,5000000,148,50538
23010,2023/1/30,1 0 0 1 3 0 3 1 3 0 1 0 0 1,20460308,89,147130,25053492,0,0,15,320684
23011,2023/2/2,3 0 3 0 0 3 0 0 3 0 3 1 0 3,25158590,10257,1569,58683060,157,254564,4734,2380
23012,2023/2/4,1 3 0 3 3 1 3 0 3 3 3 3 0 3,22724266,1746,8329,20703270,5,1855012,184,21603
23013,2023/2/5,3 0 3 3 3 1 3 3 3 3 1 1 0 0,25704270,5226,3147,33561982,8,1879470,350,18411
23014,2023/2/6,3 3 0 0 3 0 3 3 0 3 0 1 1 0,26239578,154,109047,30405160,0,0,9,648643
23015,2023/2/9,1 0 3 0 3 1 0 0 1 1 1 0 3 3,23484764,3834,3920,37265186,19,1595595,506,14140
23016,2023/2/11,3 1 3 0 3 3 3 3 3 3 3 3 3 0,23180926,2778,5340,18602064,7,1190532,164,21778
23017,2023/2/12,0 1 3 1 3 1 0 0 3 0 1 0 0 0,29757696,1829,10412,33390422,9,1662101,208,30821
23018,2023/2/13,0 3 3 3 0 3 3 1 0 1 0 0 3 3,28457896,181483,100,36645588,1491,11010,25720,273
23019,2023/2/16,3 0 3 0 0 0 3 1 3 3 1 0 1 3,23632506,6163,2454,23056590,38,271825,873,5070
23020,2023/2/17,1 3 3 1 3 1 0 1 1 3 0 3 0 3,23507614,209,71985,22212756,0,0,6,710808
23021,2023/2/18,3 3 0 3 0 3 3 3 1 3 1 3 1 0,21412294,541,25330,25762044,10,2149271,154,32118
23022,2023/2/19,0 1 3 1 0 0 0 0 0 3 3 0 3 0,30080664,131,146958,33014268,0,0,6,1056456
23023,2023/2/20,3 3 1 3 0 0 0 3 1 3 3 0 0 0,29802024,73729,258,59521390,1865,22228,34140,334
23024,2023/2/24,0 0 3 1 3 0 0 0 3 3 3 3 3 1,23471864,20403,736,24811988,275,40420,5872,811
23025,2023/2/25,1 3 3 3 0 3 0 3 0 0 3 3 3 0,21463936,35898,382,20018256,381,23538,8477,453
23026,2023/2/26,3 0 3 0 0 1 3 0 0 3 0 3 1 3,28307070,35015,517,33842430,244,62136,5210,1247
23027,2023/2/27,3 1 3 3 1 3 3 3 0 1 0 3 0 0,26387046,237,71256,28742912,1,5000000,22,250847
23028,2023/3/2,3 3 0 0 3 0 0 3 3 3 3 3 3 3,21057794,56910,236,47697790,799,36602,15665,584
23029,2023/3/5,3 3 3 3 3 3 3 0 1 1 0 3 0 3,29119802,19037,978,33617206,85,177182,2313,2790
23030,2023/3/6,1 3 3 1 1 3 3 3 1 1 0 0 1 0,26713532,708,24147,29773346,1,5000000,58,98560
23031,2023/3/10,3 3 3 1 3 1 3 1 1 3 3 3 1 0,22731364,31439,462,35887844,200,122081,4979,1383
23032,2023/3/11,3 0 1 3 3 1 1 0 3 0 0 3 3 3,21311568,1166,11697,20640994,6,1541194,156,25404
23033,2023/3/12,3 0 1 3 0 1 1 3 3 1 3 1 1 3,28550892,33231,549,34802846,201,77570,4251,1571
23034,2023/3/13,1 0 1 3 3 0 1 0 0 3 1 3 1 0,25386954,3378,4809,33395130,28,534322,918,6984
23035,2023/3/16,1 3 3 3 3 0 3 3 1 3 0 1 3 0,21584414,34996,394,25283634,423,26777,9596,505
23036,2023/3/17,3 0 3 0 1 1 0 3 0 1 0 3 3 3,23273826,12011,1240,25949410,99,117427,2669,1866
23037,2023/3/18,0 1 3 1 3 3 0 1 3 1 0 3 0 1,21097716,17358,777,20513592,85,108118,1948,2021
23038,2023/3/19,0 1 1 3 1 0 1 3 3 1 3 1 0 3,25969996,276,60220,31987984,0,0,14,438692
23039,2023/3/20,3 3 3 1 0 3 3 0 3 0 3 3 0 0,29262094,1654,11322,53380868,15,2549683,427,24002
23040,2023/3/25,0 3 1 3 0 3 0 0 1 3 0 3 3 0,19095116,177400,68,37301036,2736,6107,48546,147
23041,2023/3/27,0 1 3 3 0 3 3 3 0 0 3 3 3 1,16524956,31772,332,43285774,212,91471,17012,488
23042,2023/3/29,0 3 3 3 1 3 0 3 1 3 3 3 0 3,16495698,106230,99,45064148,758,26634,27655,312
23043,2023/4/2,1 3 1 3 3 0 0 3 1 0 0 3 0 0,28653198,6421,2855,37025700,45,368611,1265,5619
23044,2023/4/3,3 3 1 0 3 0 3 3 3 3 0 1 3 0,24583312,5923,2656,34763188,40,389347,1277,5226
23045,2023/4/6,0 3 0 1 0 3 3 0 0 3 1 0 3 0,22930434,5211,2816,29512180,49,269825,3319,1707
23046,2023/4/8,1 0 0 3 0 0 0 1 0 1 0 1 1 3,21543014,247,55819,22032616,0,0,19,222645
23047,2023/4/9,3 3 0 0 0 3 0 0 3 0 0 3 0 0,24986912,3361,4757,46067146,45,677970,1183,7476
23048,2023/4/10,0 1 3 0 3 0 3 0 0 1 0 0 1 1,21180708,65,208548,24967598,0,0,2,2396889
23049,2023/4/14,3 3 0 3 3 3 3 3 1 1 1 3 1 0,22280252,1083,13166,38921180,6,4770362,207,36100
23050,2023/4/16,3 3 0 3 3 0 3 0 3 1 3 * 3 1,20808316,33041,403,19838560,246,36128,6154,618
23051,2023/4/16,3 0 0 0 0 3 1 1 1 0 3 0 3 3,24150786,111,139247,30967316,0,0,10,594572
23052,2023/4/17,1 0 0 1 3 3 1 3 3 3 3 3 3 3,27023852,15305,1130,55873698,111,350493,3334,3217
23053,2023/4/20,1 0 1 1 3 1 0 1 0 1 3 0 3 1,21886030,122,114811,26924738,0,0,1,5000000
23054,2023/4/22,1 1 3 3 3 1 0 3 3 3 0 0 0 1,23733078,1937,7841,46665290,14,2366991,516,17363
23055,2023/4/23,3 3 1 1 3 3 0 3 0 1 0 3 3 3,27403704,9968,1759,35590532,78,204417,2098,3257
23056,2023/4/24,0 3 1 3 0 3 3 0 3 3 0 0 3 0,26094492,871,19173,22093200,3,3299251,90,47132
23057,2023/4/27,3 3 1 3 0 0 3 3 3 0 1 0 3 3,24245102,339,45772,27516810,2,5000000,48,110067
23058,2023/4/29,0 1 3 0 3 0 0 0 0 0 1 3 3 0,22503520,4502,3199,23583718,28,460465,872,5192
23059,2023/4/30,3 3 3 1 0 1 3 3 1 0 3 3 3 3,23571360,50928,296,30737628,771,17860,13614,433
23060,2023/5/1,3 3 0 3 3 3 3 3 1 3 0 3 0 3,22793728,18588,784,38865470,138,126171,15017,496
23061,2023/5/4,3 3 3 0 1 1 3 3 3 3 1 3 0 3,23373770,171954,86,35519294,2218,7174,35407,192
23062,2023/5/7,3 0 3 3 3 0 3 3 3 0 0 3 3 3,26253956,70541,238,34459108,649,23786,11974,552
23063,2023/5/8,0 3 3 1 3 0 1 0 3 1 3 0 1 0,23230346,2857,5203,26266770,14,840536,352,14327
23064,2023/5/13,3 1 0 1 3 3 3 0 0 3 3 3 1 0,20487074,3800,3450,19300980,15,576455,338,10963
23065,2023/5/14,1 3 3 3 3 3 3 3 3 3 3 3 3 3,25121230,68969,233,33613086,1259,11960,24018,268
23066,2023/5/15,0 3 0 1 3 3 3 1 3 0 0 3 1 1,25654124,8259,1987,34810440,32,487346,875,7638
23067,2023/5/19,3 0 3 1 0 3 3 1 1 0 0 3 3 0,18839986,35213,342,17943454,313,25682,5780,596
23068,2023/5/20,3 0 3 0 3 3 1 0 3 0 1 3 1 3,19213358,10820,1136,18360124,35,235009,931,3786
23069,2023/5/21,1 1 1 0 3 1 3 1 0 3 3 3 0 3,24238300,486,31918,32318850,2,5000000,60,103420
23070,2023/5/22,3 3 0 0 1 1 3 0 3 3 1 1 0 0,23921790,31433,487,42784100,349,67753,8144,1008
